VlanBase,VLAN_HA,0
VlanBase,VLAN_INET3_PRIV1,0
VlanBase,VLAN_INET3_PUB1,0
VlanBase,VLAN_PUBLISHING_SEC3,0
VlanBase,VLAN_SEC_IDP,0
VlanBase,VLAN_SEC_TOOLS,0
VlanBase,VLAN_SYNC,0
VlanBase,VLAN_VIPS_SEC_ENH,0
